SKU,Store,MAPE,Forecast,Test,Safety_Stock,Reorder_Point,Qty_to_Order,Runtime_sec
SKU_1757,Germany,22.154,"[6.736157304164248, 6.736157382498286, 6.736157072522998, 6.85]","[6.85, 6.85, 6.85, 41.85]",4,7,0,0.29
SKU_1757,Italy,99.852,"[0.05940546610690209, 0.038297401743230604, 0.03825696231774364, 0.05611630802834964]","[0.0, 0.0, 0.0, 38.0]",3,3,3,0.4
SKU_1757,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 32.0]",4,4,4,0.21
SKU_1757,Norway,99.791,"[0.009761534399082984, 0.026032611281124447, 0.026035330422026097, 0.022935993095419036]","[0.0, 0.0, 0.0, 11.0]",4,4,4,0.27
SKU_1757,Portugal,24.079,"[4.237338843019208, 4.085322043152232, 4.085326422542099, 4.0853312071977985]","[4.24, 4.24, 4.24, 37.0]",4,6,1,0.28
SKU_1757,Spain,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 17.0]",2,2,2,0.32
SKU_1757,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 19.0]",6,6,6,0.27
SKU_1757,United Kingdom,19.684,"[6.809052802461899, 6.809059529061973, 6.809063252462117, 6.809071949446521]","[6.9, 6.9, 6.9, 27.0]",5,8,1,0.36
SKU_1757,United States,99.633,"[0.09497208786185461, 0.09508433308341664, 0.09519309366912215, 0.09529843268605716]","[0.0, 0.0, 0.0, 26.0]",4,4,4,0.29
SKU_1758,Australia,99.489,"[0.0790482575124543, 0.271551184886446, 0.3748397780424053, 0.2451537055460779]","[0.0, 0.0, 0.0, 48.0]",1,2,2,0.09
SKU_1758,Belgium,99.811,"[0.0, 0.0, 0.007939690852621197, 0.011334845995199069]","[0.0, 0.0, 0.0, 6.0]",5,5,5,0.33
SKU_1758,France,21.861,"[2.092792787690178, 2.092797881198039, 2.1256664948593786, 2.2439262772114437]","[2.25, 2.25, 2.25, 7.0]",4,5,3,0.29
SKU_1758,Germany,100.0,"[0.043273964147396475, 0.04329951585564307, 0.043322104857126564, 0.0]","[0.0, 0.0, 0.0, 44.0]",5,5,5,0.45
SKU_1758,Norway,77.222,"[10.25, 10.25, 10.25, 10.25]","[0.0, 0.0, 0.0, 45.0]",12,16,16,0.12
SKU_1758,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 27.0]",5,5,5,0.27
SKU_1758,Spain,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 11.0]",4,4,4,0.29
SKU_1758,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 10.0]",5,5,5,0.24
SKU_1758,United Kingdom,21.657,"[10.55, 11.97305537512397, 10.55, 10.20700946623271]","[10.55, 10.55, 10.55, 38.0]",3,8,0,0.23
SKU_1758,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 44.0]",2,2,2,0.3
SKU_1759,Australia,24.868,"[2.9883544539907776, 2.988608142183006, 3.1762640742545205, 3.06]","[3.06, 3.06, 3.06, 34.0]",4,5,2,0.44
SKU_1759,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 18.0]",2,2,2,0.34
SKU_1759,France,21.405,"[2.315897683495996, 2.3159099107251344, 2.3159443380840896, 2.3160003363606787]","[2.18, 2.18, 2.18, 7.0]",4,5,2,0.29
SKU_1759,Germany,0.273,"[6.05, 6.072036715607133, 6.072061777864146, 6.072067946545328]","[6.05, 6.05, 6.05, 6.05]",4,6,0,0.33
SKU_1759,Italy,61.582,"[0.16141835810921426, 0.1066753750704206, 0.24338926051091053, 1.6158193175222604]","[0.0, 0.0, 0.0, 1.0]",6,7,0,0.28
SKU_1759,Netherlands,34.903,"[6.3, 6.3, 6.182135161828817, 6.266298543333852]","[6.3, 36.0, 6.3, 14.0]",4,7,1,0.32
SKU_1759,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 49.0]",4,4,4,0.33
SKU_1759,Portugal,26.486,"[2.1, 1.9663488616907836, 1.7948334738703466, 1.7943885836173987]","[2.1, 2.1, 2.1, 12.0]",7,8,6,0.26
SKU_1759,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 33.0]",4,4,4,0.24
SKU_1759,United States,99.471,"[0.0, 0.0, 0.0, 0.22201480642888302]","[0.0, 0.0, 0.0, 42.0]",5,5,5,0.32
SKU_1760,Australia,100.0,"[0.0020623622305433087, 0.0023065950482011664, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",4,4,4,0.27
SKU_1760,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 30.0, 0.0, 43.0]",2,2,2,0.51
SKU_1760,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 33.0]",4,4,4,0.28
SKU_1760,Germany,99.989,"[0.022620441156463836, 0.0, 0.0, 0.005340077439205518]","[0.0, 0.0, 0.0, 48.0]",5,5,5,0.23
SKU_1760,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 19.0]",3,3,3,0.29
SKU_1760,Netherlands,100.0,"[0.0, 0.0, 0.0, 5.86308308639868e-05]","[0.0, 0.0, 0.0, 38.0]",3,3,3,0.27
SKU_1760,Norway,24.217,"[15.242069808113705, 17.324049003409982, 16.275780550439396, 15.068731912853996]","[14.2, 14.2, 14.2, 32.0]",4,11,0,0.3
SKU_1760,Portugal,19.7,"[12.495640950683633, 12.495764220050376, 12.49588767761027, 12.496011601423417]","[12.06, 12.06, 12.06, 39.0]",3,9,0,0.38
SKU_1760,Spain,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 11.0]",5,5,5,0.33
SKU_1760,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 9.0]",5,5,5,0.21
SKU_1760,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3,3,3,0.28
SKU_1760,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 43.0]",0,0,0,0.15
SKU_1761,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 9.0]",2,2,2,0.26
SKU_1761,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 32.0]",3,3,3,0.38
SKU_1761,France,0.189,"[19.07, 19.07, 18.925997314818325, 19.07]","[19.07, 19.07, 19.07, 19.07]",3,12,0,0.32
SKU_1761,Germany,100.0,"[0.018128857189165334, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 51.0]",8,8,8,0.33
SKU_1761,Italy,23.112,"[3.2800000000000002, 3.2800000000000002, 3.2561362389002064, 3.228961113811736]","[3.2800000000000002, 3.2800000000000002, 3.2800000000000002, 39.0]",5,7,3,0.27
SKU_1761,Netherlands,25.508,"[3.883346940184598, 3.883330719102651, 3.8833110486802838, 3.883290959616178]","[4.05, 4.05, 4.05, 37.65]",3,4,0,0.39
SKU_1761,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 44.0]",4,4,4,0.27
SKU_1761,Portugal,96.732,"[0.32161851597352265, 0.3335384756640205, 1.6316476361478447, 0.5881660684348893]","[0.0, 0.0, 0.0, 18.0]",3,3,3,0.35
SKU_1761,Spain,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 22.0]",5,5,5,0.23
SKU_1761,Sweden,6.761,"[10.369021497486742, 10.16, 10.16, 10.501592712610947]","[10.16, 10.16, 10.16, 14.0]",5,9,0,0.22
SKU_1761,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 19.0]",5,5,5,0.17
SKU_1761,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 27.0]",4,4,4,0.26
SKU_1762,Australia,11.358,"[15.85, 15.909875606183778, 15.946822690449062, 17.77777445799506]","[15.85, 15.85, 15.85, 32.0]",4,11,0,0.28
SKU_1762,Belgium,20.287,"[4.422268843179532, 4.459533980306761, 4.55, 5.202387057097907]","[4.55, 4.55, 4.55, 22.0]",4,6,1,0.33
SKU_1762,France,100.0,"[0.007690577115575851, 0.009684884280042992, 0.0, 0.0]","[0.0, 0.0, 0.0, 16.0]",1,1,1,0.58
SKU_1762,Germany,99.478,"[0.0, 0.0, 0.01981325457307129, 0.046968033960859086]","[0.0, 0.0, 0.0, 9.0]",4,4,4,0.3
SKU_1762,Italy,100.0,"[0.013314828107906608, 0.013307370410200133, 0.013301102466823199, 0.0]","[0.0, 0.0, 0.0, 29.0]",4,4,4,0.43
SKU_1762,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 5.0]",12,12,12,1.25
SKU_1762,Norway,100.0,"[0.46705880051277215, 0.5740588338225214, 0.0, 0.0]","[0.0, 0.0, 0.0, 12.0]",3,3,3,0.27
SKU_1762,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 43.0]",4,4,4,0.32
SKU_1762,Spain,3.389,"[8.099353739468889, 8.18362524471164, 8.183601138731373, 8.133839245390941]","[8.05, 8.05, 8.05, 9.0]",3,6,0,0.26
SKU_1762,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 18.0]",4,4,4,0.3
SKU_1762,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 48.0, 0.0, 31.0]",3,3,3,0.13
SKU_1762,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 37.0]",2,2,2,0.3
SKU_1763,Australia,98.063,"[0.10713999574624054, 0.41622614641298766, 0.6454591682183857, 0.4648356259518748]","[0.0, 0.0, 0.0, 24.0]",4,4,4,0.09
SKU_1763,France,6.453,"[12.196801704542073, 12.165494107741306, 12.185084348883711, 12.19700366201494]","[12.1, 12.1, 12.1, 16.0]",1,6,0,0.31
SKU_1763,Germany,5.838,"[8.242208736100508, 8.241972956446372, 8.241736776116735, 8.19078198007265]","[8.1, 8.1, 8.1, 10.0]",3,7,0,0.25
SKU_1763,Italy,13.771,"[12.167193876425227, 12.2, 12.2, 12.2]","[12.2, 12.2, 12.2, 27.0]",3,8,0,0.3
SKU_1763,Norway,44.318,"[6.228180786142515, 6.125, 6.125, 6.125]","[0.0, 0.0, 0.0, 11.0]",7,10,10,0.24
SKU_1763,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 27.0]",3,3,3,0.24
SKU_1763,Spain,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 41.0]",6,6,6,0.27
SKU_1763,Sweden,99.889,"[0.03381759668482596, 0.4044176130860936, 0.5887750167608511, 0.039793677656017906]","[0.0, 0.0, 0.0, 36.0]",3,3,3,0.32
SKU_1763,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 35.0]",1,1,1,0.45
SKU_1763,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 19.0]",9,9,9,8.75
SKU_1764,France,99.987,"[0.0, 0.0, 0.00585119360268157, 0.005273723980212154]","[0.0, 0.0, 0.0, 41.0]",0,0,0,0.32
SKU_1764,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 45.0]",3,3,3,0.27
SKU_1764,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",5,5,5,0.3
SKU_1764,Netherlands,27.917,"[3.6049861982345797, 3.7199999999999998, 4.368571731183743, 3.7199999999999998]","[3.7199999999999998, 3.7199999999999998, 3.7199999999999998, 42.0]",4,6,2,0.29
SKU_1764,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 11.0]",4,4,4,0.3
SKU_1764,Portugal,23.903,"[4.1280736594299015, 4.128074472638827, 4.128075243437561, 4.06]","[4.06, 4.06, 4.06, 43.099999999999994]",3,5,1,0.43
SKU_1764,Spain,99.864,"[0.029313436329499277, 0.0, 0.0, 0.030020244185214175]","[0.0, 0.0, 0.0, 22.0]",4,4,4,0.32
SKU_1764,United Kingdom,100.0,"[0.0, 0.0, 0.19737962462388456, 0.0]","[0.0, 0.0, 0.0, 7.0]",2,2,2,0.35
SKU_1764,United States,13.356,"[11.620021505342816, 11.72, 11.72, 12.331396772440113]","[11.72, 11.72, 11.72, 26.0]",3,8,0,0.26
SKU_1765,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 23.0]",4,4,4,0.3
SKU_1765,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 15.0]",3,3,3,0.29
SKU_1765,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 7.0]",3,3,3,0.37
SKU_1765,Netherlands,16.257,"[4.2, 4.2, 4.2, 4.1968688421738305]","[4.2, 4.2, 4.2, 12.0]",4,6,1,0.3
SKU_1765,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 22.0]",6,6,6,0.27
SKU_1765,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 22.0]",3,3,3,0.35
SKU_1765,Spain,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 26.0]",2,2,2,0.24
SKU_1765,Sweden,99.643,"[0.0, 0.0, 0.013696493138285035, 0.07130193557750274]","[0.0, 0.0, 0.0, 20.0]",6,6,6,0.26
SKU_1765,United Kingdom,24.088,"[7.577621907043412, 6.896894995399675, 6.898154419548239, 6.8957326728188395]","[6.75, 6.75, 6.75, 34.0]",4,7,1,0.29
SKU_1765,United States,29.489,"[7.072575637344785, 7.07281169443365, 9.102696354002102, 7.072681203768787]","[6.85, 6.85, 6.85, 33.0]",5,8,1,0.3
SKU_1766,Australia,17.47,"[3.2451230594066094, 3.2598594415745925, 3.3, 3.3]","[3.3, 3.3, 3.3, 10.0]",1,3,0,0.27
SKU_1766,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 27.0]",7,7,7,0.27
SKU_1766,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 35.0]",6,6,6,0.25
SKU_1766,Germany,21.374,"[5.931501759336494, 5.913172896687737, 5.791868045413323, 5.791940336050013]","[6.12, 6.12, 6.12, 22.0]",5,7,1,0.31
SKU_1766,Italy,22.005,"[4.41779324227855, 4.3986373249049215, 4.397999960491276, 4.39794006147136]","[4.5, 4.5, 4.5, 24.0]",3,5,0,0.24
SKU_1766,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 22.0]",1,1,1,0.45
SKU_1766,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 29.0]",2,2,2,0.38
SKU_1766,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 43.0]",3,3,3,0.32
SKU_1766,Spain,13.817,"[16.15, 16.15, 16.100571707084963, 16.10068089758324]","[16.15, 16.15, 16.15, 35.75]",1,8,0,0.31
SKU_1766,Sweden,19.855,"[7.866425796779225, 7.983675261581547, 8.241621395163298, 8.43987654841997]","[8.15, 8.15, 8.15, 31.0]",4,8,0,0.42
SKU_1766,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 45.0]",3,3,3,0.24
SKU_1766,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 40.0]",6,6,6,0.34
SKU_1767,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 29.0]",7,7,7,0.19
SKU_1767,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 19.0]",4,4,4,0.34
SKU_1767,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 29.0]",3,3,3,0.31
SKU_1767,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 9.0]",3,3,3,0.27
SKU_1767,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 19.0]",3,3,3,0.3
SKU_1767,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 47.0]",2,2,2,0.43
SKU_1767,Spain,30.308,"[3.392316969336087, 2.993984732545257, 2.80946177807158, 2.8229341260482497]","[3.4, 3.4, 3.4, 34.0]",5,6,2,0.47
SKU_1767,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 39.0]",7,7,7,0.25
SKU_1767,United States,99.749,"[0.029981662221172732, 0.08010330351171568, 0.12802911509046092, 0.07776223603124027]","[0.0, 0.0, 0.0, 31.0]",1,1,1,0.21
SKU_1768,Belgium,100.0,"[0.00010778210670119812, 2.5724680083204422e-05, 0.0, 0.0]","[0.0, 0.0, 0.0, 20.0]",3,3,3,0.18
SKU_1768,France,28.018,"[2.3776575878660173, 2.42, 2.8950129298730527, 2.42]","[2.42, 2.42, 2.42, 26.0]",4,5,3,0.36
SKU_1768,Germany,19.499,"[6.354366697543035, 6.4392433033553385, 6.538384554166203, 6.445762670890577]","[6.55, 6.55, 6.55, 24.0]",4,6,0,0.29
SKU_1768,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 11.0]",3,3,3,0.45
SKU_1768,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 36.0]",6,6,6,0.4
SKU_1768,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 29.0]",3,3,3,0.23
SKU_1768,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 34.0]",5,5,5,0.26
SKU_1768,Spain,100.0,"[0.32048008006234013, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 26.0]",2,2,2,0.19
SKU_1768,Sweden,95.399,"[0.0, 0.06190416737203467, 0.0, 0.4140711613113371]","[0.0, 0.0, 0.0, 9.0]",5,5,5,0.37
SKU_1768,United Kingdom,100.0,"[0.0, 0.3481098883154369, 0.0, 0.0]","[0.0, 0.0, 0.0, 9.0]",4,4,4,0.26
SKU_1768,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[3.0, 0.0, 0.0, 9.0]",2,2,2,0.39
SKU_1769,Australia,93.955,"[0.0, 0.0, 0.0, 0.06044934118790108]","[0.0, 0.0, 0.0, 1.0]",2,2,2,0.38
SKU_1769,Belgium,99.92,"[0.0, 0.0, 0.0, 0.03754663061261763]","[0.0, 0.0, 0.0, 47.0]",4,4,4,0.51
SKU_1769,Germany,99.868,"[0.006450570321594399, 0.0, 0.018959766902476548, 0.025155787912771187]","[0.0, 0.0, 0.0, 19.0]",4,4,4,0.24
SKU_1769,Italy,99.798,"[0.023387332831086894, 0.023663651954034, 0.023931692382474543, 0.024191719335450057]","[0.0, 0.0, 0.0, 12.0]",4,4,4,0.28
SKU_1769,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 21.0]",5,5,5,0.02
SKU_1769,Norway,17.039,"[10.596643617584188, 10.596880404891618, 10.597284133037721, 11.540204221761623]","[10.45, 10.45, 10.45, 32.0]",3,8,0,0.27
SKU_1769,Portugal,36.618,"[5.603298763288159, 5.1642991551201405, 4.760749102519332, 4.616209930845879]","[4.35, 4.35, 4.35, 43.95]",3,5,0,0.32
SKU_1769,Spain,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 41.0]",6,6,6,0.26
SKU_1769,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 45.0]",4,4,4,0.18
SKU_1769,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 41.0]",4,4,4,0.3
SKU_1770,Belgium,99.482,"[0.1606908457420219, 0.018998553245661128, 0.019033709975194345, 0.11908351956055932]","[0.0, 0.0, 0.0, 23.0]",5,5,5,0.27
SKU_1770,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 32.0]",6,6,6,0.31
SKU_1770,Germany,21.999,"[8.500519984984596, 8.1, 8.1, 7.922582045756774]","[8.1, 8.1, 8.1, 46.75]",3,6,0,0.28
SKU_1770,Italy,97.929,"[0.0, 0.01159738610639285, 0.011684202132900397, 0.6006060278228613]","[0.0, 0.0, 0.0, 29.0]",3,3,3,0.29
SKU_1770,Netherlands,99.843,"[0.0, 0.0, 0.004944081157319352, 0.028333820218466626]","[0.0, 0.0, 0.0, 18.0]",4,4,4,0.42
SKU_1770,Norway,18.004,"[3.4189611255842984, 3.45, 3.45, 3.465988917295885]","[3.45, 3.45, 3.45, 12.0]",4,5,2,0.19
SKU_1770,Portugal,19.888,"[5.4, 5.43644731675263, 5.566118809805102, 5.566197237127575]","[5.4, 5.4, 5.4, 23.0]",3,5,0,0.3
SKU_1770,Spain,100.0,"[0.01868615938494224, 0.005677558179565106, 0.0, 0.0]","[0.0, 0.0, 0.0, 44.0]",2,2,2,0.29
SKU_1770,Sweden,99.901,"[0.0, 0.0, 0.0, 0.025761324972292995]","[0.0, 0.0, 0.0, 26.0]",6,6,6,0.36
SKU_1770,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 18.0]",4,4,4,0.25
SKU_1770,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 38.0]",4,4,4,0.32
SKU_1771,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 19.0]",6,6,6,0.44
SKU_1771,France,26.898,"[11.14, 10.96425168437704, 10.964222461608426, 11.447135183998382]","[11.14, 11.14, 48.86, 16.0]",6,11,0,0.32
SKU_1771,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 23.0, 35.0]",1,1,1,0.3
SKU_1771,Italy,99.897,"[0.015307519876263156, 0.015365415865001784, 0.23883632514679068, 0.015472552411168223]","[0.0, 0.0, 0.0, 15.0]",2,2,2,0.36
SKU_1771,Netherlands,6.192,"[9.429317853320065, 9.364564318785973, 9.418474762203298, 9.573648873536303]","[10.07, 10.07, 10.07, 10.07]",5,9,0,0.24
SKU_1771,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 12.0]",9,9,9,0.23
SKU_1771,Portugal,8.005,"[1.2186633608826365, 1.2678746987796061, 1.2348136102275329, 1.2468892357178598]","[1.15, 1.15, 1.15, 1.15]",4,5,4,0.27
SKU_1771,Spain,10.151,"[6.146351153045577, 6.1463029407331575, 6.24, 6.24]","[6.24, 6.24, 6.24, 10.0]",5,7,1,0.31
SKU_1771,Sweden,29.834,"[3.0199217949373316, 3.16, 4.218301635192255, 3.16]","[3.16, 3.16, 3.16, 17.0]",4,6,3,0.34
SKU_1771,United Kingdom,31.257,"[2.2836120831821907, 2.45, 3.3584835772948853, 2.45]","[2.45, 2.45, 2.45, 13.0]",3,5,2,0.3
SKU_1771,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 19.0]",1,1,1,0.45
SKU_1772,Australia,23.946,"[1.56, 1.56, 1.56, 1.56]","[1.56, 1.56, 1.56, 37.0]",4,5,3,0.37
SKU_1772,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 31.0]",5,5,5,0.2
SKU_1772,France,18.491,"[9.313586853204, 9.31346472904366, 9.313357080681826, 9.47226561394298]","[9.75, 9.75, 9.75, 24.0]",4,8,0,0.28
SKU_1772,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 9.0]",4,4,4,0.72
SKU_1772,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 27.0]",0,0,0,0.3
SKU_1772,Netherlands,100.0,"[0.03490260074293596, 0.03631758394713852, 0.0, 0.0]","[0.0, 0.0, 0.0, 21.0]",2,2,2,0.53
SKU_1772,Norway,15.297,"[11.07001945760167, 11.070034818777314, 11.486577525426744, 11.070101626073587]","[11.07, 11.07, 11.07, 26.0]",2,7,0,0.38
SKU_1772,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 8.0]",3,3,3,0.33
SKU_1772,Spain,99.513,"[0.0, 0.0, 0.0, 0.18490840345656562]","[0.0, 0.0, 0.0, 38.0]",2,2,2,0.09
SKU_1772,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 9.0]",2,2,2,0.31
SKU_1772,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 6.0]",2,2,2,1.37
SKU_1773,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 28.0]",6,6,6,0.3
SKU_1773,Belgium,24.46,"[1.2600777856983407, 1.27, 1.27, 1.27]","[1.27, 1.27, 1.27, 43.2]",3,3,2,0.28
SKU_1773,France,9.938,"[5.102214873636507, 5.102286339424866, 5.102368349017766, 5.18]","[5.18, 5.18, 5.18, 8.0]",4,6,1,0.3
SKU_1773,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 23.0]",6,6,6,0.26
SKU_1773,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 31.0]",3,3,3,0.31
SKU_1773,Spain,99.892,"[0.0, 0.015537235258202008, 0.04066574640995651, 0.022689702994691693]","[0.0, 0.0, 0.0, 21.0]",5,5,5,0.35
SKU_1773,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 30.0]",2,2,2,0.54
SKU_1773,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 17.0]",2,2,2,0.31
SKU_1773,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 14.0]",4,4,4,0.3
SKU_1774,Australia,27.952,"[3.0138212935839976, 3.0138256134124077, 3.0138265920575047, 3.0138245502216736]","[3.24, 3.24, 3.24, 33.0]",3,5,1,0.28
SKU_1774,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 3.0]",2,2,2,0.22
SKU_1774,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 27.0]",6,6,6,11.74
SKU_1774,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 4.0]",1,1,1,0.39
SKU_1774,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 41.0]",4,4,4,0.35
SKU_1774,Norway,98.774,"[0.0, 0.0, 0.0, 0.40462897894544636]","[0.0, 0.0, 0.0, 33.0]",3,3,3,0.37
SKU_1774,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 10.0]",3,3,3,0.27
